llama,gas,movimiento,label
1,1629.5300444914349,0,2
1,1047.510759601186,0,2
1,1679.3245741390065,0,2
1,1415.6898135274112,0,2
1,1924.7363592361326,0,2
1,1869.7196219850262,0,2
1,822.9720849837308,0,2
1,3272.398529001193,0,2
1,3766.5194708327563,0,2
1,2470.3691142726643,0,2
1,3286.3614022976444,0,2
1,3508.26523491988,0,2
1,2194.647220968832,0,2
1,3424.0170706651434,0,2
1,3683.1679784761427,0,2
1,3994.494309858118,0,2
1,1062.7759221769115,0,2
1,895.3902734137879,0,2
1,3427.5574423246253,0,2
1,3502.0455862452836,0,2
1,1702.4790411332963,0,2
1,981.4273512783619,0,2
1,1673.1522565071314,0,2
1,2163.4633375372164,0,2
1,1675.8460124793967,0,2
1,2190.864371498359,0,2
1,2367.5822586254153,0,2
1,1622.1905125316805,0,2
1,1396.09181120928,0,2
1,2631.643152953358,0,2
1,3441.419651067518,0,2
1,3884.3670876726583,0,2
1,3856.357395947262,0,2
1,1267.1792582450894,0,2
1,1359.886009527693,0,2
1,2664.5706118569133,0,2
1,3909.9159657869177,0,2
1,2568.3856138092774,0,2
1,941.1813237372146,0,2
0,3677.1272617892514,0,2
0,1916.557403612037,0,2
0,2979.8972927270906,0,2
0,2353.6865467664156,0,2
0,3266.428698985016,0,2
0,2084.079475464794,0,2
0,3958.079109729138,0,2
0,3882.3661936013564,0,2
0,2336.104481935634,0,2
0,2555.7596811784574,0,2
0,3172.87635518194,0,2
0,3394.0749961322385,0,2
0,2751.5501827659737,0,2
0,2237.830056239104,0,2
0,1992.853689280925,0,2
0,4042.2642446449872,0,2
0,2843.0781726519754,0,2
0,3797.950743626934,0,2
0,2861.9276053016533,0,2
0,3901.5621195274225,0,2
0,2062.8765693432138,0,2
0,2021.3743636712047,0,2
0,3863.8222466087864,0,2
0,4021.6262194227706,0,2
0,2546.891387529911,0,2
0,2584.0774846185027,0,2
0,2759.264938139424,0,2
0,2717.8598879325045,0,2
0,2233.418548784811,0,2
0,3920.0551106350554,0,2
0,2329.5118448759695,0,2
0,3414.374185675637,0,2
0,1987.8795133965077,0,2
0,1769.8709388516495,0,2
0,3352.0007429609777,0,2
0,2518.9188645203108,0,2
0,3320.8790809652496,0,2
0,2028.112816458003,0,2
0,4034.1382364800984,0,2
0,3545.386920564331,0,2
0,3692.16877520771,0,2
0,2073.960959174353,0,2
0,2541.6796800767993,0,2
0,2635.60086254757,0,2
0,3056.6917643978873,0,2
0,2520.781502023001,0,2
0,1969.5701401461688,0,2
0,2635.8621366647717,0,2
0,2291.8738265135885,0,2
0,2662.915301465337,0,2
0,2272.840557719908,0,2
0,2346.529816998544,0,2
0,3270.4193577981355,0,2
0,2736.2327152200246,0,2
0,2598.9982361387765,0,2
0,2872.124433782226,0,2
0,3507.5155231012195,0,2
0,2763.811417746366,0,2
0,3121.0303457642353,0,2
0,3918.227864063515,0,2
0,3059.70673131644,0,2
0,3888.6532176849482,0,2
0,3676.725697116386,0,2
0,1948.607308148062,0,2
0,2807.709866832553,0,2
0,3420.7912084441355,0,2
0,4095.0,0,2
0,2965.845110643476,0,2
0,2061.4929340188264,0,2
0,3010.794090073755,0,2
0,2112.796978688434,0,2
0,3581.811429246369,0,2
0,3025.2537495015877,0,2
0,3438.944741272918,0,2
0,3853.4326149456183,0,2
